Departamento,Municipio,Programa,Año de Asignación,Estado de Postulación,Hogares,Valor Asignado
VALLE DEL CAUCA,BUGA,VIPA,2017,Asignados,2,41367300.00
VALLE DEL CAUCA,BUGALAGRANDE,Ahorro Programado Contractual,2011,Apto con subsidio vencido,4,41134080.00
VALLE DEL CAUCA,BUGALAGRANDE,Ahorro Programado Contractual,2011,Asignados,2,23298600.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Desplazados,2007,Asignados,1,10842500.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Desplazados,2008,Asignados,21,239888250.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Desplazados,2009,Asignados,16,238512000.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,1,15450000.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Desplazados,2010,Asignados,9,132612500.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Desplazados,2011,Asignados,1,16068000.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Esfuerzo Territorial,2004,Asignados,30,225540000.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Esfuerzo Territorial,2005,Asignados,2,15036000.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Esfuerzo Territorial,2008,Asignados,20,199107250.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Esfuerzo Territorial,2008,Restitución SFV por Vencimiento Vigencia,1,9691500.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Esfuerzo Territorial,2009,Asignados,1,10150000.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Esfuerzo Territorial,2010,Asignados,9,95368350.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Esfuerzo Territorial,2010,Renuncia con restitucion de subsidio,4,43230300.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Ordinaria,2008,Asignados,1,9107700.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Ordinaria,2008,Renuncia con restitucion de subsidio,6,54646200.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Saludable,2008,Asignados,29,107068000.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Saludable,2008,Renuncia con restitucion de subsidio,1,3692000.00
VALLE DEL CAUCA,BUGALAGRANDE,Bolsa Saludable,2009,Asignados,8,29536000.00
VALLE DEL CAUCA,BUGALAGRANDE,Programa de Vivienda Gratuita Fase I,2016,Asignados,150,6603318000.00
VALLE DEL CAUCA,CAICEDONIA,Ahorro Programado Contractual,2011,Apto con subsidio vencido,1,11783200.00
VALLE DEL CAUCA,CAICEDONIA,Ahorro Programado Contractual,2011,Asignados,1,11783200.00
VALLE DEL CAUCA,CAICEDONIA,Ahorro Programado Contractual,2012,Apto con subsidio vencido,3,35851450.00
VALLE DEL CAUCA,CAICEDONIA,Ahorro Programado Contractual,2012,Asignados,3,35851450.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Concejales,2008,Asignados,1,10153000.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Concejales,2009,Asignados,1,10931800.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Desplazados,2004,Asignados,8,44750000.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Desplazados,2006,Asignados,9,91800000.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Desplazados,2007,Asignados,13,145017000.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Desplazados,2007,Renuncia con restitucion de subsidio,1,10842500.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Desplazados,2008,Asignados,6,66383250.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Desplazados,2009,Asignados,2,29814000.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Desplazados,2010,Asignados,6,92700000.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Esfuerzo Territorial,2003,Apto con subsidio vencido,6,36463218.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Esfuerzo Territorial,2003,Asignados,12,72926436.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Esfuerzo Territorial,2003,Renuncia a la postulación,1,6077203.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Esfuerzo Territorial,2003,Renuncias al subsidio,1,6077203.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Esfuerzo Territorial,2007,Asignados,22,200266000.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Esfuerzo Territorial,2008,Apto con subsidio vencido,1,9691500.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Esfuerzo Territorial,2008,Asignados,54,537186000.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Esfuerzo Territorial,2008,Renuncia con restitucion de subsidio,3,12460500.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Esfuerzo Territorial,2008,Restitución SFV por Vencimiento Vigencia,1,4153500.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Esfuerzo Territorial,2009,Asignados,4,38304500.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Ordinaria,2004,Asignados,49,368382000.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Ordinaria,2005,Asignados,23,184264500.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Ordinaria,2008,Renuncia con restitucion de subsidio,1,9107700.00
VALLE DEL CAUCA,CAICEDONIA,Bolsa Recicladores,2009,Asignados,2,21863600.00
VALLE DEL CAUCA,CAICEDONIA,MI CASA YA,2018,Asignados,1,23437260.00
VALLE DEL CAUCA,CAICEDONIA,MI CASA YA,2019,Asignados,57,1316704440.00
VALLE DEL CAUCA,CAICEDONIA,MI CASA YA,2020,Asignados,135,3072310500.00
VALLE DEL CAUCA,CAICEDONIA,MI CASA YA,2020,Renuncias al subsidio,2,52668180.00
VALLE DEL CAUCA,CAICEDONIA,MI CASA YA,2021,Asignados,33,723924090.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2009,Apto con subsidio vencido,29,205958760.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2009,Asignados,6,42628350.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2009,Renuncia al Subsidio - Pendiente de Restitución,1,7105670.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2009,Renuncias al subsidio,2,14211340.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2010,Apto con subsidio vencido,36,362837694.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2010,Asignados,12,130295000.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2010,Renuncia al Subsidio - Pendiente de Restitución,3,26953351.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2010,Renuncia con restitucion de subsidio,2,22660000.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2010,Renuncias al subsidio,2,22402500.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2011,Apto con subsidio vencido,131,1346058892.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2011,Asignados,108,1133379022.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2011,Renuncia al Subsidio - Pendiente de Restitución,6,58367470.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2011,Renuncia con restitucion de subsidio,4,38884560.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2012,Apto con subsidio vencido,63,713725039.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2012,Asignados,119,1349919648.00
VALLE DEL CAUCA,CALI,Ahorro Programado Contractual,2012,Renuncia al Subsidio - Pendiente de Restitución,6,71470200.00
VALLE DEL CAUCA,CALI,Bolsa Atentados terroristas,2007,Asignados,32,168495170.00
VALLE DEL CAUCA,CALI,Bolsa Atentados terroristas,2007,Restitución SFV por Vencimiento Vigencia,1,2186000.00
VALLE DEL CAUCA,CALI,Bolsa Atentados terroristas,2008,Asignados,2,20306000.00
VALLE DEL CAUCA,CALI,Bolsa Atentados terroristas,2009,Asignados,12,22556710.00
VALLE DEL CAUCA,CALI,Bolsa Atentados terroristas,2009,Renuncia con restitucion de subsidio,1,935837.00
VALLE DEL CAUCA,CALI,Bolsa Desastres Naturales,2006,Apto con subsidio vencido,8,65761500.00
VALLE DEL CAUCA,CALI,Bolsa Desastres Naturales,2006,Asignados,1636,13372264500.00
VALLE DEL CAUCA,CALI,Bolsa Desastres Naturales,2006,Renuncia con restitucion de subsidio,33,279405000.00
VALLE DEL CAUCA,CALI,Bolsa Desastres Naturales,2006,Renuncias al subsidio,1,8568000.00
VALLE DEL CAUCA,CALI,Bolsa Desastres Naturales,2006,Restitución SFV por Vencimiento Vigencia,20,170803500.00
VALLE DEL CAUCA,CALI,Bolsa Desastres Naturales,2008,Asignados,71,720863000.00
VALLE DEL CAUCA,CALI,Bolsa Desastres Naturales,2008,Restitución SFV por Vencimiento Vigencia,13,131989000.00
VALLE DEL CAUCA,CALI,Bolsa Desastres Naturales,2009,Asignados,3,32795400.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2004,Asignado posteriormente beneficiario de Vivienda Gratuita,46,205850000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2004,Asignados,351,1973475000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2004,Perdida de ejecutoriedad de asignación de SFV,1,4475000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2005,Asignado con aplicación en Vivienda Gratuita,1,14907000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2005,Asignado posteriormente beneficiario de Vivienda Gratuita,4,17900000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2005,Asignados,98,793499000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2006,Apto con subsidio vencido,1,10200000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2006,Asignado con aplicación en Vivienda Gratuita,19,254991000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2006,Asignados,451,4747671000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2006,Renuncia al Subsidio - Pendiente de Restitución,1,14907000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2006,Renuncia con restitucion de subsidio,3,44721000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2006,Subsidio Revocado,1,8950000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2007,Apto con subsidio vencido,1,10842500.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2007,Asignado con aplicación en Vivienda Gratuita,48,642375000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2007,Asignado posteriormente beneficiario de Vivienda Gratuita,3,16263750.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2007,Asignados,511,5311370500.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2007,Perdida de ejecutoriedad de asignación de SFV,1,14907000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2007,Renuncia con restitucion de subsidio,2,25749500.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2008,Asignado con aplicación en Vivienda Gratuita,6,79333500.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2008,Asignados,75,590422000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2009,Asignado con aplicación en Vivienda Gratuita,5,74535000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2009,Asignados,40,514291500.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2009,Restitución SFV por Vencimiento Vigencia,1,14907000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2009,Subsidio Revocado y Asignado  en otra resolucion,1,12422500.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2010,Apto con subsidio vencido,13,200850000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,518,7912975000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2010,Asignados,924,14101987500.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2010,Perdida de ejecutoriedad de asignación de SFV,5,77250000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2010,Renuncia con restitucion de subsidio,9,139050000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2010,Subsidio Revocado,2,30357000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2011,Asignado con aplicación en Vivienda Gratuita,15,234325000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2011,Asignados,45,715204000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2011,Renuncia con restitucion de subsidio,10,133900000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2011,Subsidio Revocado,11,170053000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2012,Asignados,2,32451000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2013,Asignados,1,17685000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2014,Asignados,2,36960000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2015,Asignados,8,146340000.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2016,Asignados,8,155127315.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2017,Asignados,6,129893340.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2017,Perdida de ejecutoriedad de asignación de SFV,1,20683650.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2019,Asignados,6,38463885.00
VALLE DEL CAUCA,CALI,Bolsa Desplazados,2020,Asignados,3,75327302.00
VALLE DEL CAUCA,CALI,Bolsa Ordinaria,2003,Apto con subsidio vencido,47,266752000.00
VALLE DEL CAUCA,CALI,Bolsa Ordinaria,2003,Asignado sancionado,1,5312000.00
VALLE DEL CAUCA,CALI,Bolsa Ordinaria,2003,Asignados,285,1879433000.00
VALLE DEL CAUCA,CALI,Bolsa Ordinaria,2003,Renuncia a la postulación,3,21321000.00
VALLE DEL CAUCA,CALI,Bolsa Ordinaria,2003,Renuncia con restitucion de subsidio,1,7636000.00
VALLE DEL CAUCA,CALI,Bolsa Ordinaria,2003,Renuncias al subsidio,49,305459000.00
VALLE DEL CAUCA,CALI,Bolsa Ordinaria,2004,Apto con subsidio vencido,4,25060000.00
VALLE DEL CAUCA,CALI,Bolsa Ordinaria,2004,Asignados,35,240397000.00
VALLE DEL CAUCA,CALI,Bolsa Ordinaria,2004,Renuncia con restitucion de subsidio,1,7518000.00
VALLE DEL CAUCA,CALI,Bolsa Ordinaria,2004,Renuncias al subsidio,1,4117000.00
VALLE DEL CAUCA,CALI,Bolsa Ordinaria,2005,Apto con subsidio vencido,1,5341000.00
VALLE DEL CAUCA,CALI,Bolsa Ordinaria,2005,Asignados,38,291502419.00
VALLE DEL CAUCA,CALI,Bolsa Ordinaria,2008,Asignados,22,191261700.00
VALLE DEL CAUCA,CALI,Bolsa Ordinaria,2008,Renuncia con restitucion de subsidio,1,9107700.00
VALLE DEL CAUCA,CALI,Bolsa Recicladores,2009,Apto con subsidio vencido,1,10931800.00
VALLE DEL CAUCA,CALI,Bolsa Recicladores,2009,Asignados,7,76522600.00
VALLE DEL CAUCA,CALI,Bolsa Recicladores,2009,Renuncia a la postulación,1,10931800.00
VALLE DEL CAUCA,CALI,Bolsa Recicladores,2009,Restitución SFV por Vencimiento Vigencia,11,120249800.00
VALLE DEL CAUCA,CALI,Bolsa Recicladores,2010,Apto con subsidio vencido,21,204325750.00
VALLE DEL CAUCA,CALI,Bolsa Recicladores,2010,Asignados,34,373883200.00
VALLE DEL CAUCA,CALI,Bolsa Saludable,2008,Apto con subsidio vencido,1,3692000.00
VALLE DEL CAUCA,CALI,Bolsa Saludable,2008,Asignados,64,236288000.00
VALLE DEL CAUCA,CALI,Bolsa Saludable,2009,Apto con subsidio vencido,2,5946632.00
VALLE DEL CAUCA,CALI,Bolsa Saludable,2009,Asignados,109,390699143.00
VALLE DEL CAUCA,CALI,Bolsa Saludable,2009,Renuncia con restitucion de subsidio,1,3515892.00
VALLE DEL CAUCA,CALI,Bolsa Única Mejoramiento,2007,Apto con subsidio vencido,1,4987550.00
VALLE DEL CAUCA,CALI,Bolsa Única Mejoramiento,2007,Asignados,260,1283077204.00
VALLE DEL CAUCA,CALI,Bolsa Única Mejoramiento,2007,Restitución SFV por Vencimiento Vigencia,3,14962650.00
VALLE DEL CAUCA,CALI,Bolsa Única Mejoramiento,2008,Asignados,18,89146668.00
VALLE DEL CAUCA,CALI,Bolsa Única Mejoramiento,2009,Apto con subsidio vencido,1,4987550.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2004,Asignados,1,7518000.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2005,Apto con subsidio vencido,6,48069000.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2005,Asignados,191,1530196500.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2005,Renuncias al subsidio,3,24034500.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2007,Asignados,935,8011080000.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2007,Renuncia a la postulación,1,8568000.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2007,Renuncias al subsidio,1,8568000.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2007,Restitución SFV por Vencimiento Vigencia,30,257040000.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2008,Apto con subsidio vencido,4,34272000.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2008,Asignados,1066,10672108000.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2008,Renuncia con restitucion de subsidio,9,84916000.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2008,Restitución SFV por Vencimiento Vigencia,24,228442500.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2008,Vencido en proceso de restitución de recursos a la DTN,1,10153000.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2009,Apto con subsidio vencido,12,126957950.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2009,Asignados,27,274771600.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2009,Renuncia con restitucion de subsidio,18,178387100.00
VALLE DEL CAUCA,CALI,Bolsa unica Nacional,2011,Asignados,1,11783200.00
VALLE DEL CAUCA,CALI,Casa Digna Vida Digna,2020,Asignados,45,444718050.00
VALLE DEL CAUCA,CALI,Casa Digna Vida Digna,2021,Asignados,88,865342179.00
VALLE DEL CAUCA,CALI,Casa Digna Vida Digna,2021,Perdida de ejecutoriedad de asignación de SFV,5,49086206.00
VALLE DEL CAUCA,CALI,Concurso de Esfuerzo Territorial Nacional,2011,Apto con subsidio vencido,24,271549200.00
VALLE DEL CAUCA,CALI,Concurso de Esfuerzo Territorial Nacional,2011,Asignados,653,7405473400.00
VALLE DEL CAUCA,CALI,Concurso de Esfuerzo Territorial Nacional,2011,Renuncia con restitucion de subsidio,9,93730000.00
VALLE DEL CAUCA,CALI,Concurso de Esfuerzo Territorial Nacional,2011,Renuncias al subsidio,1,9105200.00
VALLE DEL CAUCA,CALI,Concurso de Esfuerzo Territorial Nacional,2011,Restitución SFV por Vencimiento Vigencia,1,11783200.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2013,Apto con subsidio vencido,1,31421000.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2013,Asignados,356,11185876000.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2013,Renuncias al subsidio,10,301710000.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2014,Apto con subsidio vencido,6,188526000.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2014,Asignados,280,8797880000.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2014,Renuncias al subsidio,8,245118000.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2015,Asignados,16,502736000.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2015,Renuncias al subsidio,29,823709000.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2016,Asignados,33,1036893000.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2016,Renuncias al subsidio,1,31421000.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2017,Asignados,44,1382524000.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2017,Renuncias al subsidio,1,31421000.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2018,Asignados,14,439894000.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2019,Asignados,1,31421000.00
VALLE DEL CAUCA,CALI,Fenómeno de la Niña,2020,Asignados,122,3833362000.00
VALLE DEL CAUCA,CALI,Macroproyecto,2010,Asignados,617,6990610000.00
VALLE DEL CAUCA,CALI,Macroproyecto,2010,Renuncias al subsidio,38,430540000.00
VALLE DEL CAUCA,CALI,Macroproyecto,2011,Asignados,259,2977070800.00
VALLE DEL CAUCA,CALI,Macroproyecto,2011,Renuncias al subsidio,50,573751200.00
VALLE DEL CAUCA,CALI,Macroproyecto,2012,Asignados,11,127802400.00
VALLE DEL CAUCA,CALI,MI CASA YA,2015,Apto con subsidio vencido,8,97941200.00
VALLE DEL CAUCA,CALI,MI CASA YA,2015,Asignados,77,827345400.00
VALLE DEL CAUCA,CALI,MI CASA YA,2015,Renuncia con restitucion de subsidio,1,7732200.00
VALLE DEL CAUCA,CALI,MI CASA YA,2015,Renuncias al subsidio,1,7732200.00
VALLE DEL CAUCA,CALI,MI CASA YA,2016,Apto con subsidio vencido,12,126859720.00
VALLE DEL CAUCA,CALI,MI CASA YA,2016,Asignados,332,3987807720.00
VALLE DEL CAUCA,CALI,MI CASA YA,2016,Renuncia con restitucion de subsidio,4,38609480.00
VALLE DEL CAUCA,CALI,MI CASA YA,2016,Renuncias al subsidio,4,44125120.00
VALLE DEL CAUCA,CALI,MI CASA YA,2017,Apto con subsidio vencido,4,75247134.00
VALLE DEL CAUCA,CALI,MI CASA YA,2017,Asignados,396,6187970196.00
VALLE DEL CAUCA,CALI,MI CASA YA,2017,Renuncia con restitucion de subsidio,1,14754340.00
VALLE DEL CAUCA,CALI,MI CASA YA,2017,Renuncias al subsidio,2,23606944.00
VALLE DEL CAUCA,CALI,MI CASA YA,2018,Asignados,1126,19765422600.00
VALLE DEL CAUCA,CALI,MI CASA YA,2018,Renuncia con restitucion de subsidio,1,15624840.00
VALLE DEL CAUCA,CALI,MI CASA YA,2018,Renuncias al subsidio,13,242185020.00
VALLE DEL CAUCA,CALI,MI CASA YA,2019,Asignados,1050,20067438220.00
VALLE DEL CAUCA,CALI,MI CASA YA,2019,Renuncia con restitucion de subsidio,5,82811600.00
VALLE DEL CAUCA,CALI,MI CASA YA,2019,Renuncias al subsidio,5,99373920.00
VALLE DEL CAUCA,CALI,MI CASA YA,2020,Asignados,801,15159657810.00
VALLE DEL CAUCA,CALI,MI CASA YA,2020,Renuncia con restitucion de subsidio,1,26334090.00
VALLE DEL CAUCA,CALI,MI CASA YA,2020,Renuncias al subsidio,1,17556060.00
VALLE DEL CAUCA,CALI,MI CASA YA,2021,Asignados,186,3694102170.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2006,Asignados,7,99642000.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2007,Asignados,2,29814000.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2008,Asignados,1,14907000.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2010,Asignados,65,984937500.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2011,Asignados,147,2281656000.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2012,Apto con subsidio vencido,1,39669000.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2012,Asignados,1,39669000.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2013,Asignados,1972,63959474250.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2013,Renuncias al subsidio,8,184785000.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2013,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,3,94740000.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2014,Asignados,1625,66227023750.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2014,Renuncias al subsidio,6,233995000.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2014,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2,84385000.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2015,Asignados,7,269473500.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2016,Asignados,1,48261850.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2017,Asignados,3,131309190.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2018,Asignados,1,54686940.00
VALLE DEL CAUCA,CALI,Programa de Vivienda Gratuita Fase I,2020,Asignados,4,231872480.00
VALLE DEL CAUCA,CALI,Semillero de Propietarios Ahorro,2020,Asignados,5,26334090.00
VALLE DEL CAUCA,CALI,Semillero de Propietarios Ahorro,2021,Asignados,2,10902312.00
VALLE DEL CAUCA,CALI,Semillero de Propietarios Arriendo,2020,Asignados,12,148181028.00
VALLE DEL CAUCA,CALI,Semillero de Propietarios Arriendo,2021,Asignados,7,86704440.00
VALLE DEL CAUCA,CALI,Sin clasificación,2003,Apto con subsidio vencido,20,152720000.00
VALLE DEL CAUCA,CALI,Sin clasificación,2003,Asignados,20,152720000.00
VALLE DEL CAUCA,CALI,TUTELAS,2018,Asignados,2,13385554.00
VALLE DEL CAUCA,CALI,VIPA,2015,Asignados,18,335062000.00
VALLE DEL CAUCA,CALI,VIPA,2016,Asignados,111,2278648775.00
VALLE DEL CAUCA,CALI,VIPA,2016,Perdida de ejecutoriedad de asignación de SFV,1,20683650.00
VALLE DEL CAUCA,CALI,VIPA,2016,Renuncias al subsidio,19,386094800.00
VALLE DEL CAUCA,CALI,VIPA,2017,Asignados,7,144785550.00
VALLE DEL CAUCA,CALIMA,Ahorro Programado Contractual,2012,Apto con subsidio vencido,1,12467400.00
VALLE DEL CAUCA,CALIMA,Ahorro Programado Contractual,2012,Asignados,1,11000000.00
VALLE DEL CAUCA,CALIMA,Bolsa Concejales,2009,Restitución SFV por Vencimiento Vigencia,1,10931800.00
VALLE DEL CAUCA,CALIMA,Bolsa Desplazados,2007,Asignados,6,73184000.00
VALLE DEL CAUCA,CALIMA,Bolsa Desplazados,2008,Asignados,8,99566750.00
VALLE DEL CAUCA,CALIMA,Bolsa Desplazados,2009,Asignados,5,74535000.00
VALLE DEL CAUCA,CALIMA,Bolsa Desplazados,2010,Asignados,5,77250000.00
VALLE DEL CAUCA,CALIMA,Bolsa Esfuerzo Territorial,2003,Asignados,15,106500000.00
VALLE DEL CAUCA,CALIMA,Bolsa Esfuerzo Territorial,2003,Renuncia a la postulación,1,7100000.00
VALLE DEL CAUCA,CALIMA,Bolsa Esfuerzo Territorial,2004,Asignados,11,82698000.00
VALLE DEL CAUCA,CALIMA,Bolsa Esfuerzo Territorial,2005,Asignados,4,30072000.00
VALLE DEL CAUCA,CALIMA,Bolsa Esfuerzo Territorial,2007,Asignados,30,257040000.00
VALLE DEL CAUCA,CALIMA,Bolsa Esfuerzo Territorial,2010,Apto con subsidio vencido,21,229200550.00
